NA	DEV-100396	22	24	positive	Tom Horne was a lying bastard when he said he marched with MLK\u002c he\u2019s a lying bastard as Arizona AG. That\u2019s why I love him. XO Jan Brewer
NA	DEV-100397	1	1	positive	@SimpplyA TMILLS is going to Tucson! But the 29th and it\u2019s on a Thursday :(
NA	DEV-100398	6	6	negative	@SimpplyA TMILLS is going to Tucson! But the 29th and it\u2019s on a Thursday :(
NA	DEV-100399	11	14	negative	@SimpplyA TMILLS is going to Tucson! But the 29th and it\u2019s on a Thursday :(
NA	DEV-100400	6	6	positive	Frank Gore & Vernon Davis\u002c make wins tomorrow please. #fantasyfootball
NA	DEV-100401	9	13	positive	\"@AdamantCriminal: WHITE COLLAR returns on Tuesday\u002c January 22 at 10/9c.\"Can\u2019t wait to see it :-)
NA	DEV-100402	4	4	positive	@pewterpirate83 remember we just beat Arkansas and Ryan Mallett in Sugar Bowl! Arkansas was 2nd best team in SEC that year
NA	DEV-100403	15	15	positive	@pewterpirate83 remember we just beat Arkansas and Ryan Mallett in Sugar Bowl! Arkansas was 2nd best team in SEC that year
NA	DEV-100404	1	2	positive	@anpburgers Good lad. think it\u2019s actually a Saturday. I have the 17th in my diary. S S + AMAZING. El Classico in La Cuchara a highlight!
NA	DEV-100405	18	18	positive	@anpburgers Good lad. think it\u2019s actually a Saturday. I have the 17th in my diary. S S + AMAZING. El Classico in La Cuchara a highlight!
NA	DEV-100406	8	11	negative	At some point tomorrow morning/afternoon\u002c the #NHL will can the Winter Classic\u002c and effectively the entire season. Is it March Madness yet?
NA	DEV-100407	13	16	negative	At some point tomorrow morning/afternoon\u002c the #NHL will can the Winter Classic\u002c and effectively the entire season. Is it March Madness yet?
NA	DEV-100408	23	23	positive	@Crennell99 u making the trip to Liverpool on the 10th? Think my self and tinchy temple are taking in Everton game if I fancy it?
NA	DEV-100409	5	5	neutral	@MeeshyHope aha yea it still closed and the truck is still filling... Im in my moms car because were leaving for DC tomorrow and we need gas
NA	DEV-100410	19	20	neutral	@MeeshyHope aha yea it still closed and the truck is still filling... Im in my moms car because were leaving for DC tomorrow and we need gas
NA	DEV-100411	25	25	neutral	@MeeshyHope aha yea it still closed and the truck is still filling... Im in my moms car because were leaving for DC tomorrow and we need gas
NA	DEV-100412	14	19	positive	Sugar bowl\u002c then we might play riverside\u002c playin st aug\u002c peabody\u002c op walker. man district goin be the easy part
NA	DEV-100413	25	26	positive	: The Dark Knight Rises. Seeing it for the 3rd time. Lol. Is it too early to start talking about Golden Globe & Oscar nods? Best everything!
NA	DEV-100414	1	1	positive	Being HUMAN is our number 1 job. A responsibility. Don\u2019t you forget it. Happy Friday! :)
NA	DEV-100415	13	14	positive	Being HUMAN is our number 1 job. A responsibility. Don\u2019t you forget it. Happy Friday! :)
NA	DEV-100416	10	11	positive	Kanye and Kim as Batman and Catwoman may be the best thing I\u2019ve seen all week
NA	DEV-100417	4	6	positive	Rasheed Wallace said he\u2019s ready to play \"30 minutes if needed\" in tomorrow\u2019s home opener at MSG against the Heat.
NA	DEV-100418	5	5	positive	going back to Houston tomorrow(: excited!!!!
NA	DEV-100419	0	11	positive	Can\u2019t wait to go to to the Patriots game dec. 10th :) ahhh i hope we get a mssive snow storm!
NA	DEV-100420	14	16	positive	Can\u2019t wait to go to to the Patriots game dec. 10th :) ahhh i hope we get a mssive snow storm!
NA	DEV-100421	1	1	neutral	@TheBiggIdea If you watch Any Given Sunday backwards\u002c it\u2019s like Tim Tebow\u2019s career.
NA	DEV-100422	14	14	positive	What Would Derek Fisher Bring to the L.A. Lakers?: The  Lakers  may soon be creating a new position for free age... http://t.co/MoVKypoU
NA	DEV-100423	18	18	positive	What Would Derek Fisher Bring to the L.A. Lakers?: The  Lakers  may soon be creating a new position for free age... http://t.co/MoVKypoU
NA	DEV-100424	1	1	positive	@itsjudytime praying for Judy!! May the Lord Jesus fill your room with His Love and protection!! God Bless you!! John 3:16
NA	DEV-100425	4	18	positive	@itsjudytime praying for Judy!! May the Lord Jesus fill your room with His Love and protection!! God Bless you!! John 3:16
NA	DEV-100426	0	1	negative	No way Bucs make that Pats 4th round pick in 201:. It will be packaged to move up. Dominik loves to climb the draft ladder.
NA	DEV-100427	1	2	positive	@gsafc thank you\u002c very much appreciated\u002c hoping to deliever great football tweets and good banter\u002c shame about tuesday\u002c i do like Sunderland
NA	DEV-100428	5	5	positive	@gsafc thank you\u002c very much appreciated\u002c hoping to deliever great football tweets and good banter\u002c shame about tuesday\u002c i do like Sunderland
NA	DEV-100429	9	9	positive	@gsafc thank you\u002c very much appreciated\u002c hoping to deliever great football tweets and good banter\u002c shame about tuesday\u002c i do like Sunderland
NA	DEV-100430	13	13	positive	@gsafc thank you\u002c very much appreciated\u002c hoping to deliever great football tweets and good banter\u002c shame about tuesday\u002c i do like Sunderland
NA	DEV-100431	15	15	negative	@gsafc thank you\u002c very much appreciated\u002c hoping to deliever great football tweets and good banter\u002c shame about tuesday\u002c i do like Sunderland
NA	DEV-100432	17	20	negative	@Real_Liam_Payne Ive got a Maths exam tomorrow. Can you wish me a luck? No? Okay thanks. I wont pass this exam. Never mind love you.
NA	DEV-100433	23	23	positive	@Real_Liam_Payne Ive got a Maths exam tomorrow. Can you wish me a luck? No? Okay thanks. I wont pass this exam. Never mind love you.
NA	DEV-100434	0	0	positive	Welcome Monday. Time to hustle. Get on the train. #hustle #work #love #career #train #chicago #vision #focus http://t.co/OJ22bP0S
NA	DEV-100435	5	5	negative	@kjrmitch you should call in sick....i mean who can listen to HM tomorrow.  Blah\u002c blah...matt Flynn...blah\u002c blah blah...matt Flynn....blah\u002c
NA	DEV-100436	14	17	negative	@kjrmitch you should call in sick....i mean who can listen to HM tomorrow.  Blah\u002c blah...matt Flynn...blah\u002c blah blah...matt Flynn....blah\u002c
NA	DEV-100437	5	7	positive	This time last night was cuddled up with Liam\u002c awh I miss him already:( can\u2019t wait for Saturday:))
NA	DEV-100438	11	15	negative	This time last night was cuddled up with Liam\u002c awh I miss him already:( can\u2019t wait for Saturday:))
NA	DEV-100439	9	11	positive	Watching Napoleon Dynamite and doing homework. I\u2019m having the best Saturday ever.
NA	DEV-100440	3	3	neutral	3 days to convince some one to come to lana del rey with me in may lol
NA	DEV-100441	3	4	negative	World Peace has no talent. I have no reason why we let go of Lamar Odom in the first place. Best 6th man we\u2019ve had in a while.
NA	DEV-100442	7	15	negative	World Peace has no talent. I have no reason why we let go of Lamar Odom in the first place. Best 6th man we\u2019ve had in a while.
NA	DEV-100443	0	0	positive	Happy Birthday @hitmansteviej may you have many more. Can\u2019t wait to party with you & @MsJoseline on Sat. in DC @LoveNightclubDC
NA	DEV-100444	8	13	positive	Happy Birthday @hitmansteviej may you have many more. Can\u2019t wait to party with you & @MsJoseline on Sat. in DC @LoveNightclubDC
NA	DEV-100445	10	10	negative	hearing KSU talk about WVU like this gets me so heated! I want us to go orange bowl on them this sat
NA	DEV-100446	13	16	positive	Significant development Monday night: 49ers QB Alex Smith and WR Michael Crabtree were on the same page. http://t.co/BjV8UC7v
NA	DEV-100447	7	10	negative	@kendalldawn13 it\u2019s time to call in the CBB...Monday is going down!
NA	DEV-100448	19	19	positive	Kanye\u2019s 6th solo album apparently... \"Brighter than Dark Fantasy\u002c and shit that you can dance to. It\u2019ll be a smarter album than Graduation\"
NA	DEV-100449	15	18	positive	Take the 1st step in faith. You dont have to see the whole staircase\u002c just take the 1st step. ~Dr. Martin Luther King Jr. #quote
NA	DEV-100450	17	17	positive	Justin may grow up but he will always be the same ALWAY the Kidrauhl tht will be caring for fans being weird and making others smile
NA	DEV-100451	2	5	positive	Trent Richardson is the bad-weather back the Cleveland Browns have long needed: Bill Livingston\u2019s Monday... http://t.co/MRQ2bpmv #toledo
NA	DEV-100452	7	7	positive	Monster jam tonight and Celtics home opener tomorrow...loveeee living walking distance from the gahhhhden #bostongirl #citychick
NA	DEV-100453	1	6	negative	I may not be the best singer but when I\u2019m in the shower.I turn into Zayn Malik\u002c and I regret nothing :3
NA	DEV-100454	19	21	positive	I may not be the best singer but when I\u2019m in the shower.I turn into Zayn Malik\u002c and I regret nothing :3
NA	DEV-100455	0	3	positive	Great start to my 4 days off\u002c sat on the sofa\u002c feet up with a JD and coke listening to Al Green\u002c get in :D
NA	DEV-100456	20	20	positive	@Hannah_22MH @sarahbryant2 - lol keeping Miss Bryant company sat while the boys go \u2019clubbing\u2019 in Swansea!! But we\u2019ve got Lambrini Yaay!! Xx
NA	DEV-100457	5	7	negative	LIVE: Sunderland v Newcastle: It may not have the glamour of El Clasico or the title implications of the Manches... http://t.co/vcZbEVUs
NA	DEV-100458	1	3	positive	Andy\u002c everything looks positive. You and the NY\u2019ers survived again.  Still one mind set love my Carhart just bought the hood Wed  Lookn Good
NA	DEV-100459	8	9	positive	Andy\u002c everything looks positive. You and the NY\u2019ers survived again.  Still one mind set love my Carhart just bought the hood Wed  Lookn Good
NA	DEV-100460	24	25	positive	Andy\u002c everything looks positive. You and the NY\u2019ers survived again.  Still one mind set love my Carhart just bought the hood Wed  Lookn Good
NA	DEV-100461	5	5	positive	Come hang out with our wonderful PCA\u2019s and learn about Networking in the Job Search tomorrow form 2-3:30 in the student union. See you there
NA	DEV-100462	3	4	positive	Clearly RWs fault. Super stoked for Monday\u2019s radio programming and the shit storm about how Matt Flynn doesn\u2019t fumble that ball.
NA	DEV-100463	4	5	positive	The Fiesta Bowl was pleasantly surprised Monday to learn it is one of six finalists to hos http://t.co/7U79Ergo
NA	DEV-100464	7	15	positive	A blast from the past... Daisy May\u2019s should have received a Golden Globe for this one. ;) LOL. http://t.co/p4NzUFON
NA	DEV-100465	3	3	negative	Matt Flynn May Never Play Quarterback for the Seattle Seahawks | Bleacher Report http://t.co/7G6XFRVa via @bleacherreport @seahawks
NA	DEV-100466	16	16	negative	A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up. #FreePAC http://t.co/lY9unNtg
NA	DEV-100467	5	6	positive	After sunday and wednesday\u2019s game I\u2019m happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc
NA	DEV-100468	9	11	positive	After sunday and wednesday\u2019s game I\u2019m happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc
NA	DEV-100469	13	14	positive	After sunday and wednesday\u2019s game I\u2019m happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc
NA	DEV-100470	18	21	positive	After sunday and wednesday\u2019s game I\u2019m happy with Chelsea style of playing it has improved from last season :D bring on Swansea #sfc  #cfc
NA	DEV-100471	1	2	positive	We thank you Thomas\u002c we all thank youRT @ProFootballTalk: Tom Brady wins AFC offensive player of the week for 22nd time http://t.co/sSCt3EYY
NA	DEV-100472	6	6	positive	We thank you Thomas\u002c we all thank youRT @ProFootballTalk: Tom Brady wins AFC offensive player of the week for 22nd time http://t.co/sSCt3EYY
NA	DEV-100473	3	3	positive	Kanye said it best -> \"  1st they HATE you\u002c  Then they LOVE you\u002c  Then they HATE you again\"
NA	DEV-100474	8	10	negative	Kanye said it best -> \"  1st they HATE you\u002c  Then they LOVE you\u002c  Then they HATE you again\"
NA	DEV-100475	13	15	positive	Kanye said it best -> \"  1st they HATE you\u002c  Then they LOVE you\u002c  Then they HATE you again\"
NA	DEV-100476	18	20	negative	Kanye said it best -> \"  1st they HATE you\u002c  Then they LOVE you\u002c  Then they HATE you again\"
NA	DEV-100477	5	7	negative	@sergiomckenzie ano it was Chelsea when they lost and MUFC when they lost last night! Can\u2019t see Pardew saying about Suarez if lfc win Sunday
NA	DEV-100478	10	12	negative	@sergiomckenzie ano it was Chelsea when they lost and MUFC when they lost last night! Can\u2019t see Pardew saying about Suarez if lfc win Sunday
NA	DEV-100479	15	15	negative	@sergiomckenzie ano it was Chelsea when they lost and MUFC when they lost last night! Can\u2019t see Pardew saying about Suarez if lfc win Sunday
NA	DEV-100480	25	27	neutral	Back to the HB pass back on 1st drive..if I heard the rumors of Fedora\u2019s plan..you have to think TOB did. Get your D to stay on assignment.
NA	DEV-100481	0	0	negative	Many Websites Going Dark Today in Protest of SOPA and PIPA - You may have noticed that some of the websites... http://t.co/d4ymb9M2
NA	DEV-100482	3	9	positive	Just wanted to wish you all a very Happy Friday everyone and to all my dear friend on FB. Sometimes little things... http://t.co/ZAKwGREN
NA	DEV-100483	26	26	positive	@vickiwright Being Human. Is that the 23rd? If it is I am free for a London trip...if I\u2019m welcome as a guest. I\u2019ll bring cream eggs haha
NA	DEV-100484	0	2	negative	Mavs couldn\u2019t withstand the 3rd quarter by the Jazz. Maybe a little fatigue from a back to back? #WorkToDo
NA	DEV-100485	0	2	positive	Keep the faith @LAGalaxy fans\u002c we\u2019re never done until the final whistle. The battle for California supremacy begins Sunday. Bring it.
NA	DEV-100486	5	5	negative	Chris bosh MAY be the ugliest man alive.
NA	DEV-100487	7	7	negative	Chris bosh MAY be the ugliest man alive.
NA	DEV-100488	0	2	negative	\"power is cancelled tomorrow due to lack of hustle....deal with it\" #Sandy #heavyweights
NA	DEV-100489	6	8	negative	\"power is cancelled tomorrow due to lack of hustle....deal with it\" #Sandy #heavyweights
NA	DEV-100490	7	7	positive	Heading to Mangere Arts Centre tonight to support our PIPA 2nd years in their solo pieces\u002c go hard guys!! See you on stage!! :D
NA	DEV-100491	16	18	positive	Heading to Mangere Arts Centre tonight to support our PIPA 2nd years in their solo pieces\u002c go hard guys!! See you on stage!! :D
NA	DEV-100492	11	17	negative	\"@ESPNChrisPalmer: Dwight Howard gets his 4th career 30-point\u002c 10-rebound\u002c 5-assist game.\" Too bad it comes in a loss. #Portland
NA	DEV-100493	11	12	negative	Los Angeles\u002c Nov 2 (IANS) Actress Keira Knightley says although she does not like some traits of her character A... http://t.co/KfcjX9KW
NA	DEV-100494	6	6	negative	In the Sports World Report: Steelers can\u2019t find hotel\u002c to travel Sun.: The Pittsburgh Steelers will fly to New Y... http://t.co/ANiLhGlM
NA	DEV-100495	13	13	positive	I should be freaking out about deadlines\u002c but UVA extended to the 4th #thankgoodness
NA	DEV-100496	2	17	positive	Les Miles better be smoking the grass not eating it if he plans on pulling out a win this Saturday! #LSUHateWeek #FuckLSU
NA	DEV-100497	1	1	positive	@real_liam_payne Good. How about you\u002c Liam? Bytheway\u002c good luck for tomorrow.. :)
NA	DEV-100498	7	8	positive	@real_liam_payne Good. How about you\u002c Liam? Bytheway\u002c good luck for tomorrow.. :)
NA	DEV-100499	24	24	positive	Can u imagine the front 3 of Suarez on the right\u002c Sterling on the left & Klaas-Jan through the middle? :-O that wud be #amazing :-D
NA	DEV-100500	19	20	neutral	DONAIRE in the race for fighter of the year award. Won\u2019t be surprised if he nails it. first he must beat Jorge arce in Houston on Dec 15.
NA	DEV-100501	14	14	positive	so now all i want to do is watch Being Human. And I have enough money to buy the boxset when i go to town tomorrow. asdfghjkl
NA	DEV-100502	17	19	positive	And it that\u2019s not your thing\u002c don\u2019t forget that Being Human is on our stage this Friday\u002c heart-warming and gorgeous: http://t.co/vx2RaUte
NA	DEV-100503	1	1	negative	I miss Sunday nights with @MadMen_AMC  and Mob Wives. #VH1 #TV #BestPrimetimeLineup
NA	DEV-100504	12	12	positive	I miss Sunday nights with @MadMen_AMC  and Mob Wives. #VH1 #TV #BestPrimetimeLineup
NA	DEV-100505	18	20	positive	\"Over Again\" is the 2nd Ed song on TMH. A ballad where Harry\u002c Niall\u002c Liam\u002c Zayn and Louis sound most comfortable via @1Dliveupdates
NA	DEV-100506	5	5	positive	@g_higuain Pipa\u002c a tweet in support of Alonso Ezquerra. & his family. May he rest in peace
NA	DEV-100507	2	2	negative	@DRobinson_Elite hahahahahah never we gonna get it right. It may time to start Matt Flynn wit your boys
NA	DEV-100508	5	6	negative	SOPA Is Back! As a Ransomware Virus: [http://t.co/Rzgj7JZJ] After historic Internet protests in January the SOPA... http://t.co/yNaRCd1E
NA	DEV-100509	13	15	positive	@BridgetWakelin I\u2019m going to the Celtics  with Conor tomorrow night\u002c but you absolutely must come Saturday. My friends demand your presence.
NA	DEV-100510	19	21	positive	@BridgetWakelin I\u2019m going to the Celtics  with Conor tomorrow night\u002c but you absolutely must come Saturday. My friends demand your presence.
NA	DEV-100511	1	2	positive	Brothers film premiere tonight\u002c Sunderland away saturday and Jon Richardson sunday - should be a good few days!
NA	DEV-100512	15	17	positive	Brothers film premiere tonight\u002c Sunderland away saturday and Jon Richardson sunday - should be a good few days!
NA	DEV-100513	11	11	positive	@slice_tv Friday nights are all about Mob Wives in my house. Respect!
NA	DEV-100514	7	8	positive	@Buranmh at least they got to the big show. Hope Feb 3rd is a good day for the Packers.
NA	DEV-100515	14	15	positive	@Buranmh at least they got to the big show. Hope Feb 3rd is a good day for the Packers.
NA	DEV-100516	19	23	positive	In the Los Angeles area on Nov. 30th- December 1st 2012? This is a red carpet event that you do NOT want to miss! http://t.co/s0lP9Y8c
NA	DEV-100517	14	15	negative	I may just have to move the numbers game to FB cuz 140 characters aren\u2019t enough for the ones that sent numbers lol
NA	DEV-100518	1	2	positive	@smg_xox aw thanks sam ! I miss you too much. & tomorrow you better text me. I have a lot to tell ya .
NA	DEV-100519	6	9	positive	@smg_xox aw thanks sam ! I miss you too much. & tomorrow you better text me. I have a lot to tell ya .
NA	DEV-100520	1	1	negative	I hope we don\u2019t go to the NINERS game onda 11th. BUT\u002c I wouldn\u2019t mind meetin\u2019 up widd my boo\u002c KYLE WILLIAMS inda loccer room & stuff. Lmfao!
NA	DEV-100521	3	4	negative	I hope we don\u2019t go to the NINERS game onda 11th. BUT\u002c I wouldn\u2019t mind meetin\u2019 up widd my boo\u002c KYLE WILLIAMS inda loccer room & stuff. Lmfao!
NA	DEV-100522	13	17	positive	I hope we don\u2019t go to the NINERS game onda 11th. BUT\u002c I wouldn\u2019t mind meetin\u2019 up widd my boo\u002c KYLE WILLIAMS inda loccer room & stuff. Lmfao!
NA	DEV-100523	5	7	positive	@cbreezy2411 For CBS sake it better be true! LMAO I will freak if I turn it on Sun and it is the Denver game
NA	DEV-100524	9	11	negative	@cbreezy2411 For CBS sake it better be true! LMAO I will freak if I turn it on Sun and it is the Denver game
NA	DEV-100525	13	21	positive	Urban wants Braxton to train with Tim Tebow in the off season!!  I say yes! May not be a good QB\u002c but the dude is smart & works hard
NA	DEV-100526	26	29	positive	Urban wants Braxton to train with Tim Tebow in the off season!!  I say yes! May not be a good QB\u002c but the dude is smart & works hard
NA	DEV-100527	3	3	positive	@GeorgiaSings Have a Great Tour Georgia! So sad that you won\u2019t be in Youngstown for a 2nd year in a row & I won\u2019t get to see you guys :(
NA	DEV-100528	6	7	negative	@GeorgiaSings Have a Great Tour Georgia! So sad that you won\u2019t be in Youngstown for a 2nd year in a row & I won\u2019t get to see you guys :(
NA	DEV-100529	23	23	negative	@GeorgiaSings Have a Great Tour Georgia! So sad that you won\u2019t be in Youngstown for a 2nd year in a row & I won\u2019t get to see you guys :(
NA	DEV-100530	21	22	positive	@ericcolsen you\u2019ll be at Lakers vs Clippers game tmw ?? I\u2019ll be there... 1st live NBA game for this German girl... woo hoo...
NA	DEV-100531	1	1	negative	Why won\u2019t NBC\u002c CBS\u002c ABC and CNN cover the breaking news in the Benghazi story? Information came out last Tuesday\u002c... http://t.co/feXPSvfT
NA	DEV-100532	9	10	negative	Why won\u2019t NBC\u002c CBS\u002c ABC and CNN cover the breaking news in the Benghazi story? Information came out last Tuesday\u002c... http://t.co/feXPSvfT
NA	DEV-100533	6	6	positive	@jaustinfisher you and Matt and Alex. (: no school thurs or fri.
NA	DEV-100534	14	18	negative	Some random man just sat next to me on the bus and told me I had skin cancer. Wtf?! Good old Oldham!!
NA	DEV-100535	7	7	negative	I know most of us #LFC fans hate him\u002c but would we take Torres back for 10 million to play with Suarez up front in January ??
NA	DEV-100536	4	4	negative	@CorbinDunlap oh you will.... Unfortunately I may have to toss a few to Matt... He did my homework
NA	DEV-100537	0	1	positive	So happy\u002c just saw an advert on Comedy Central and they\u2019re doing the themed friends marathon thing on Sunday from 8 again yayayayay
NA	DEV-100538	22	22	positive	So happy\u002c just saw an advert on Comedy Central and they\u2019re doing the themed friends marathon thing on Sunday from 8 again yayayayay
NA	DEV-100539	22	24	negative	German oral exam on the Monday I go back to school and then on the Thursday I have a maths algebra GCSE kill me now
NA	DEV-100540	19	22	negative	Oh goodness\u002c Rick Santorum will be in town tomorrow to kick off early voting. North Carolina\u002c a gentle reminder\u002c you\u2019re better than this.
NA	DEV-100541	3	3	negative	Cbb\u002c may just starve till she gets in.
NA	DEV-100542	5	9	neutral	@LewiiEdwards_ @logsy_efc yes it is a song partly about Hillsborough\u002c my point is it was aimed towards Suarez on Sunday
NA	DEV-100543	7	8	neutral	Tomorrow is National #FreeBooth Awareness Day.  Wear Orange so I know it real.
NA	DEV-100544	13	13	positive	Tomorrow is National #FreeBooth Awareness Day.  Wear Orange so I know it real.
NA	DEV-100545	13	16	negative	wow there\u2019s two @onedirection just put the previews on iTunes already they\u2019ll all be leaked by Monday
NA	DEV-100546	8	8	positive	This Friday night check me out at the hottest spot in New England... We celebrating ladies night all the lad http://t.co/e7hehAZu
NA	DEV-100547	14	14	positive	This Friday night check me out at the hottest spot in New England... We celebrating ladies night all the lad http://t.co/e7hehAZu
NA	DEV-100548	15	20	positive	Lol I have to decide between going on a date Saturday or lsu vs bama game...Hahahaha this is easy GEAUX TIGERS
NA	DEV-100549	3	3	negative	when is UVa just gonna cancel classes for tomorrow already? JESUS
NA	DEV-100550	5	10	negative	when is UVa just gonna cancel classes for tomorrow already? JESUS
NA	DEV-100551	8	8	positive	Meet the stars of The Dream Factory and win movie tix and Sugar Bowl lift tix tomorrow at SB Presidio at 5pm! http://t.co/i3EtICx5
NA	DEV-100552	12	15	negative	@erickmartin oh wow! Did you just trade Elvis? I\u2019m just saying @the_chance44 may not like you! :)
NA	DEV-100553	3	5	negative	@hwangprincess Tumblr keeps eating my messages. Something came up tho sobs. ;__; I\u2019ll tell everything tomorrow/tonight. I love you lots ;;
NA	DEV-100554	9	10	negative	@hwangprincess Tumblr keeps eating my messages. Something came up tho sobs. ;__; I\u2019ll tell everything tomorrow/tonight. I love you lots ;;
NA	DEV-100555	17	19	positive	@hwangprincess Tumblr keeps eating my messages. Something came up tho sobs. ;__; I\u2019ll tell everything tomorrow/tonight. I love you lots ;;
NA	DEV-100556	5	6	negative	#TalkLikeYourBestFriend C\u2019mon Big Ben! You\u2019ll never get another ring if you keep throwing pick sixes all the time! @AndrewBurgess95
NA	DEV-100557	13	13	positive	The Spanish national manager Vicente del Bosque believes Sunday\u2019s El Clasico set the perfect example: http://t.co/sb47A4Ma
NA	DEV-100558	3	4	positive	\"Watched one of my fave 2011 movies for the 3rd time.Never fails to make me giggle while making me cry and touch my heart.\"-Makoy Gamboa\u002c FB
NA	DEV-100559	10	10	positive	\"Watched one of my fave 2011 movies for the 3rd time.Never fails to make me giggle while making me cry and touch my heart.\"-Makoy Gamboa\u002c FB
NA	DEV-100560	15	15	positive	\"Watched one of my fave 2011 movies for the 3rd time.Never fails to make me giggle while making me cry and touch my heart.\"-Makoy Gamboa\u002c FB
NA	DEV-100561	5	8	negative	Sooooo.... we think you Whovians may have just crashed the People\u2019s Choice Awards site. - doctorwho: Or\u002c... http://t.co/m0y72fPv
NA	DEV-100562	6	7	negative	Check it out! --> Report: Steelers can\u2019t find hotel\u002c to travel Sun. http://t.co/tYDbTITf
NA	DEV-100563	10	10	negative	Get the Concords in December\u002c get my camaro into an accident with a brand new civic and get a ticket on top of it
NA	DEV-100564	7	14	positive	For Throwback Thursday\u002c Elvis and the Beatles...Two huge icons. Which do you like better? Discuss!
NA	DEV-100565	3	3	positive	Dwight Howard is dominating this game 29 pts & 9 rebs with 15 minutes left in the game (3 mins in 3rd & whole 4th qtr) #LakersPride
NA	DEV-100566	1	3	negative	I still don\u2019t understand the joke behind Motor boatin\u2019......I\u2019ll ask Tom tomorrow morning. (wink-wink)
NA	DEV-100567	13	13	neutral	Stoke will make a January move for Blackburn\u2019s Martin Olsson and Newcastle are fighting Napoli and Roma for Rive... http://t.co/QAhc1Vsp
NA	DEV-100568	24	24	negative	@GuntherKFAN Did you hear that the Steelers can\u2019t get a hotel in NY so they won\u2019t leave Pitt until Sunday morn. before the game? Crazy!
NA	DEV-100569	7	7	negative	Whoever is sat next to me tomorrow beware. If we score you may get raped like when Tim Howard scored.
NA	DEV-100570	13	14	negative	Whoever is sat next to me tomorrow beware. If we score you may get raped like when Tim Howard scored.
NA	DEV-100571	12	12	positive	@TurnOnTheJets #Jets get Big Ben off the field on 3rd down I\u2019m convinced we win. Everything changes. I\u2019m depressed now @mikejets22 @CGROSS97
NA	DEV-100572	18	18	negative	@TurnOnTheJets #Jets get Big Ben off the field on 3rd down I\u2019m convinced we win. Everything changes. I\u2019m depressed now @mikejets22 @CGROSS97
NA	DEV-100573	2	2	positive	We declare heaven is invading NLC for October 31 outreach. Father as it is n heaven we say so it is n r outreach. Sick will be healed
NA	DEV-100574	24	24	positive	We declare heaven is invading NLC for October 31 outreach. Father as it is n heaven we say so it is n r outreach. Sick will be healed
NA	DEV-100575	0	1	positive	Great weekend...Roll Tide victory\u002c browsed flea market (played with all the animals)\u002c now @ work...Monday...chilly Monday... :-/
NA	DEV-100576	3	3	positive	Great weekend...Roll Tide victory\u002c browsed flea market (played with all the animals)\u002c now @ work...Monday...chilly Monday... :-/
NA	DEV-100577	15	16	negative	Great weekend...Roll Tide victory\u002c browsed flea market (played with all the animals)\u002c now @ work...Monday...chilly Monday... :-/
NA	DEV-100578	4	8	negative	Ike Taylor is the worst starter in the NFL....He must work hard & finish 1st in all sprint drills...How is he still starting?
NA	DEV-100579	12	12	positive	@bananapielord Serious talk If you and Tyler do a DayZ thing\u002c I can hook you up with a server.  Skype :Ocdsupertoaster <3 Cell : Dinner 1st
NA	DEV-100580	19	19	positive	The Series Finale Date of Gossip Girl Will Be December 17 - They say don\u2019t cry because it\u2019s over\u002c smile because it h... http://t.co/nLAXPN81
NA	DEV-100581	20	20	neutral	If OSU runs something like that little pop pass they did in the Sugar Bowl a couple years ago\u002c they probably score on this 4th down.
NA	DEV-100582	11	13	positive	@Docs357 My 2nd Home after New England was California--70 average temperature-- quiet & nice it is here  but 6 mos eskimo-LOL
NA	DEV-100583	21	21	positive	@Docs357 My 2nd Home after New England was California--70 average temperature-- quiet & nice it is here  but 6 mos eskimo-LOL
NA	DEV-100584	12	12	positive	Chris Jericho\u2019s @fozzyrock have just announced The VooDoos & Eazy Tiger as support for their show at @academydublin on Sat Nov 30th!
NA	DEV-100585	9	14	negative	He needs to win against the Clippers tomorrow or hell will start to rain down on his ass !
NA	DEV-100586	2	4	negative	Chalmers is gonna get fined soon\u002c that the 2nd flop so far?
NA	DEV-100587	8	11	negative	Chalmers is gonna get fined soon\u002c that the 2nd flop so far?
NA	DEV-100588	7	8	positive	Voting for the PCA\u2019s ends tomorrow! Everyone make sure to vote for @Shinedown before voting closes! http://t.co/A5JkpYtt @Shinedown_Fans
NA	DEV-100589	10	12	positive	Voting for the PCA\u2019s ends tomorrow! Everyone make sure to vote for @Shinedown before voting closes! http://t.co/A5JkpYtt @Shinedown_Fans
NA	DEV-100590	5	5	positive	Just checked my fantasy football. Leading by 60 points in the one league\u002c but dropped to 2nd in the other! I blame Tim Howard!
NA	DEV-100591	14	14	negative	Just checked my fantasy football. Leading by 60 points in the one league\u002c but dropped to 2nd in the other! I blame Tim Howard!
NA	DEV-100592	21	21	negative	Just checked my fantasy football. Leading by 60 points in the one league\u002c but dropped to 2nd in the other! I blame Tim Howard!
NA	DEV-100593	4	6	negative	why is Chris Bosh so fuckin\u2019 ugly -__- the world may never know.
NA	DEV-100594	9	12	negative	why is Chris Bosh so fuckin\u2019 ugly -__- the world may never know.
